Index,Date,Time,Counter,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Gemidd,IFlow,IPress,IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
142,44677.61617,141.568248,78254768,0.332419,0.34661,10.482793,23.446566,-0.668264,-0.653964,14.827603,0.072352,0.00072352,0,-0.661144,0.01526,100,69.7429,0,0,0,0,0,0
143,44677.61618,142.568248,78254769,0.333536,0.347656,10.60135,23.447552,-0.667082,-0.653044,14.994178,0.074005,0.00074005,0,-0.660043,0.01526,100,69.7426,0,0,0,0,0,0
144,44677.61619,143.568248,78254770,0.334133,0.348312,10.635132,23.447552,-0.666577,-0.652485,15.045806,0.074753,0.00074753,0,-0.659526,0.01534,100,69.7424,0,0,0,0,0,0
145,44677.6162,144.568248,78254771,0.334671,0.348749,10.684777,23.448539,-0.666035,-0.651893,15.114183,0.075499,0.00075499,0,-0.658914,0.01491,100,69.7422,0,0,0,0,0,0
146,44677.61622,145.568248,78254772,0.335087,0.34924,10.713914,23.448539,-0.665659,-0.651269,15.155155,0.076185,0.00076185,0,-0.658522,0.01491,100,69.7419,0,0,0,0,0,0
147,44677.61623,146.568248,78254773,0.33548,0.349606,10.752633,23.448539,-0.665274,-0.650973,15.204597,0.076652,0.00076652,0,-0.658195,0.01491,100,69.7417,0,0,0,0,0,0
148,44677.61624,147.568248,78254774,0.335904,0.35007,10.790007,23.450511,-0.664788,-0.650546,15.262068,0.077235,0.00077235,0,-0.657795,0.0143,100,69.7415,0,0,0,0,0,0
149,44677.61625,148.568248,78254775,0.336474,0.350595,10.847302,23.450511,-0.664196,-0.649954,15.331074,0.078208,0.00078208,0,-0.657088,0.01419,100,69.7412,0,0,0,0,0,0
150,44677.61626,149.568248,78254776,0.337026,0.351183,10.890668,23.450511,-0.663644,-0.649527,15.405327,0.078931,0.00078931,0,-0.6566,0.01419,100,69.741,0,0,0,0,0,0
151,44677.61627,150.568248,78254777,0.337515,0.351742,10.930796,23.450511,-0.663193,-0.648902,15.469719,0.079658,0.00079658,0,-0.656022,0.01398,100,69.7408,0,0,0,0,0,0
152,44677.61628,151.568248,78254778,0.338144,0.352238,10.989834,23.451497,-0.662587,-0.648442,15.538691,0.080477,0.00080477,0,-0.655543,0.01398,100,69.7405,0,0,0,0,0,0
153,44677.6163,152.568248,78254779,0.338721,0.352766,11.020532,23.452483,-0.662146,-0.648015,15.591838,0.081177,0.00081177,0,-0.655028,0.01392,100,69.7403,0,0,0,0,0,0
154,44677.61631,153.568248,78254780,0.339008,0.353089,11.023061,23.453469,-0.661917,-0.647588,15.606873,0.081536,0.00081536,0,-0.654714,0.01392,100,69.7401,0,0,0,0,0,0
155,44677.61632,154.568248,78254781,0.338932,0.353142,11.004809,23.451497,-0.661944,-0.647522,15.554405,0.081649,0.00081649,0,-0.654698,0.01392,100,69.7398,0,0,0,0,0,0
156,44677.61633,155.568248,78254782,0.339926,0.354034,11.165983,23.454455,-0.660652,-0.64647,15.779766,0.08321,0.0008321,0,-0.653538,0.01392,100,69.7396,0,0,0,0,0,0
157,44677.61634,156.568248,78254783,0.339566,0.354254,11.134336,23.454455,-0.660908,-0.646437,15.7163,0.082876,0.00082876,0,-0.653839,0.01392,100,69.7394,0,0,0,0,0,0
158,44677.61635,157.568248,78254784,0.340742,0.355068,11.213123,23.454455,-0.660013,-0.64555,15.852621,0.084278,0.00084278,0,-0.652813,0.01381,100,69.7391,0,0,0,0,0,0
159,44677.61637,158.568248,78254785,0.340679,0.355069,11.197374,23.454455,-0.660086,-0.645484,15.77351,0.084163,0.00084163,0,-0.652938,0.01381,100,69.739,0,0,0,0,0,0
160,44677.61638,159.568248,78254786,0.341781,0.356134,11.222447,23.454455,-0.65897,-0.644563,15.911884,0.085906,0.00085906,0,-0.651694,0.01363,100,69.7387,0,0,0,0,0,0
161,44677.61639,160.568248,78254787,0.342017,0.356396,11.327533,23.455441,-0.658683,-0.644399,16.020173,0.086217,0.00086217,0,-0.6515,0.01366,100,69.7385,0,0,0,0,0,0
162,44677.6164,161.568248,78254788,0.342668,0.357059,11.318368,23.455441,-0.658134,-0.643807,16.023231,0.087019,0.00087019,0,-0.650939,0.01332,100,69.7383,0,0,0,0,0,0
163,44677.61641,162.568248,78254789,0.343205,0.357517,11.416998,23.455441,-0.657548,-0.642887,16.156804,0.087876,0.00087876,0,-0.650339,0.01332,100,69.7381,0,0,0,0,0,0
164,44677.61642,163.568248,78254790,0.343164,0.357652,11.401674,23.456427,-0.657542,-0.643183,16.124249,0.087827,0.00087827,0,-0.650229,0.01311,100,69.7378,0,0,0,0,0,0
165,44677.61644,164.568248,78254791,0.343707,0.358184,11.472334,23.457414,-0.656905,-0.642361,16.23732,0.08881,0.0008881,0,-0.649685,0.01297,100,69.7377,0,0,0,0,0,0
166,44677.61645,165.568248,78254792,0.344185,0.358588,11.519696,23.456427,-0.656478,-0.642098,16.299583,0.08937,0.0008937,0,-0.64927,0.01265,100,69.7375,0,0,0,0,0,0
167,44677.61646,166.568248,78254793,0.345286,0.359732,11.621098,23.459386,-0.6554,-0.640882,16.441315,0.090993,0.00090993,0,-0.648136,0.01262,100,69.7373,0,0,0,0,0,0
168,44677.61647,167.568248,78254794,0.345414,0.359959,11.635035,23.4584,-0.655169,-0.640751,16.448631,0.091139,0.00091139,0,-0.648054,0.01216,100,69.7372,0,0,0,0,0,0
169,44677.61648,168.568248,78254795,0.346193,0.360765,11.695603,23.460372,-0.654538,-0.639797,16.544643,0.092245,0.00092245,0,-0.647301,0.01187,100,69.737,0,0,0,0,0,0
170,44677.61649,169.568248,78254796,0.34657,0.361065,11.722594,23.4584,-0.654204,-0.639633,16.58495,0.092744,0.00092744,0,-0.646931,0.01169,100,69.7367,0,0,0,0,0,0
171,44677.61651,170.568248,78254797,0.347185,0.361729,11.767332,23.460372,-0.653519,-0.63891,16.670584,0.093748,0.00093748,0,-0.646229,0.01172,100,69.7366,0,0,0,0,0,0
172,44677.61652,171.568248,78254798,0.34722,0.361775,11.726975,23.460372,-0.653582,-0.63891,16.589373,0.093605,0.00093605,0,-0.646333,0.01175,100,69.7363,0,0,0,0,0,0
173,44677.61653,172.568248,78254799,0.348148,0.362689,11.838436,23.461358,-0.652645,-0.637957,16.764415,0.09505,0.0009505,0,-0.645273,0.01167,100,69.7361,0,0,0,0,0,0
174,44677.61654,173.568248,78254800,0.348202,0.36272,11.838656,23.460372,-0.652688,-0.638055,16.711235,0.094934,0.00094934,0,-0.645398,0.01167,100,69.736,0,0,0,0,0,0
175,44677.61655,174.568248,78254801,0.3489,0.363431,11.946036,23.46333,-0.651727,-0.637069,16.876509,0.096132,0.00096132,0,-0.644525,0.01167,100,69.7357,0,0,0,0,0,0
176,44677.61656,175.568248,78254802,0.349617,0.36419,11.982525,23.462344,-0.651161,-0.636445,16.955136,0.097104,0.00097104,0,-0.643778,0.01152,100,69.7356,0,0,0,0,0,0
177,44677.61657,176.568248,78254803,0.35041,0.365018,12.055744,23.462344,-0.650386,-0.63559,17.060352,0.098374,0.00098374,0,-0.64299,0.01135,100,69.7354,0,0,0,0,0,0
178,44677.61659,177.568248,78254804,0.350723,0.365336,12.106892,23.464316,-0.649948,-0.63536,17.124526,0.09886,0.0009886,0,-0.642575,0.011,100,69.7353,0,0,0,0,0,0
179,44677.6166,178.568248,78254805,0.351032,0.365724,12.108126,23.46333,-0.649781,-0.635097,17.138212,0.09921,0.0009921,0,-0.642405,0.01106,100,69.7351,0,0,0,0,0,0
180,44677.61661,179.568248,78254806,0.351296,0.365954,12.151489,23.464316,-0.649365,-0.634867,17.17429,0.099698,0.00099698,0,-0.642063,0.01109,100,69.7349,0,0,0,0,0,0
181,44677.61662,180.568248,78254807,0.35208,0.366782,12.223964,23.465302,-0.648665,-0.633782,17.292491,0.100808,0.00100808,0,-0.641286,0.01088,100,69.7347,0,0,0,0,0,0
182,44677.61663,181.568248,78254808,0.352337,0.367109,12.227053,23.464316,-0.648388,-0.633552,17.314782,0.10124,0.0010124,0,-0.640986,0.01077,100,69.7345,0,0,0,0,0,0
183,44677.61664,182.568248,78254809,0.352283,0.367156,12.23787,23.464316,-0.64841,-0.633519,17.273773,0.101258,0.00101258,0,-0.640971,0.01057,100,69.7344,0,0,0,0,0,0
184,44677.61666,183.568248,78254810,0.353366,0.368302,12.337811,23.467275,-0.647322,-0.632467,17.453014,0.10295,0.0010295,0,-0.639913,0.01054,100,69.7342,0,0,0,0,0,0
185,44677.61667,184.568248,78254811,0.353384,0.368322,12.256399,23.465302,-0.647395,-0.6325,17.338527,0.102829,0.00102829,0,-0.639864,0.01039,100,69.734,0,0,0,0,0,0
186,44677.61668,185.568248,78254812,0.353995,0.368848,12.403449,23.466289,-0.646635,-0.631679,17.53653,0.103653,0.00103653,0,-0.639176,0.01068,100,69.7338,0,0,0,0,0,0
187,44677.61669,186.568248,78254813,0.354537,0.369444,12.438126,23.467275,-0.646194,-0.631317,17.592531,0.104509,0.00104509,0,-0.638696,0.011,100,69.7336,0,0,0,0,0,0
188,44677.6167,187.568248,78254814,0.355244,0.370158,12.46742,23.468261,-0.645583,-0.630758,17.645258,0.105412,0.00105412,0,-0.638135,0.01114,100,69.7334,0,0,0,0,0,0
189,44677.61671,188.568248,78254815,0.355368,0.370284,12.519511,23.468261,-0.645267,-0.630331,17.709336,0.10569,0.0010569,0,-0.637792,0.01114,100,69.7333,0,0,0,0,0,0
190,44677.61673,189.568248,78254816,0.35603,0.370966,12.5848,23.469247,-0.644718,-0.629575,17.790473,0.106573,0.00106573,0,-0.637259,0.01085,100,69.7331,0,0,0,0,0,0
191,44677.61674,190.568248,78254817,0.356415,0.371404,12.6164,23.469247,-0.644295,-0.629312,17.842607,0.107206,0.00107206,0,-0.636754,0.01068,100,69.7329,0,0,0,0,0,0
192,44677.61675,191.568248,78254818,0.356891,0.371866,12.659693,23.469247,-0.643783,-0.628819,17.901741,0.107888,0.00107888,0,-0.636295,0.01062,100,69.7328,0,0,0,0,0,0
193,44677.61676,192.568248,78254819,0.357558,0.372406,12.70416,23.470233,-0.643289,-0.628227,17.966261,0.108676,0.00108676,0,-0.635711,0.01013,100,69.7326,0,0,0,0,0,0
194,44677.61677,193.568248,78254820,0.358073,0.373068,12.76349,23.470233,-0.64268,-0.627504,18.049288,0.10954,0.0010954,0,-0.635174,0.01004,100,69.7325,0,0,0,0,0,0
195,44677.61678,194.568248,78254821,0.358537,0.373578,12.809302,23.471219,-0.642171,-0.627044,18.111616,0.110267,0.00110267,0,-0.634665,0.01004,100,69.7324,0,0,0,0,0,0
196,44677.61679,195.568248,78254822,0.359059,0.374094,12.84862,23.472205,-0.641704,-0.626452,18.172868,0.110924,0.00110924,0,-0.634205,0.00967,100,69.7322,0,0,0,0,0,0
197,44677.61681,196.568248,78254823,0.359494,0.374633,12.886906,23.470233,-0.641253,-0.626091,18.23342,0.111651,0.00111651,0,-0.633684,0.00958,100,69.732,0,0,0,0,0,0
198,44677.61682,197.568248,78254824,0.359708,0.374859,12.904763,23.471219,-0.641026,-0.625762,18.251443,0.111994,0.00111994,0,-0.633456,0.00946,100,69.7318,0,0,0,0,0,0
199,44677.61683,198.568248,78254825,0.36013,0.375314,12.94469,23.472205,-0.640635,-0.625433,18.306942,0.112553,0.00112553,0,-0.633065,0.00946,100,69.7317,0,0,0,0,0,0
200,44677.61684,199.568248,78254826,0.360667,0.375839,13.001535,23.474177,-0.640077,-0.624743,18.386832,0.113421,0.00113421,0,-0.632514,0.00949,100,69.7315,0,0,0,0,0,0
201,44677.61685,200.568248,78254827,0.361151,0.376381,13.039474,23.474177,-0.639569,-0.624349,18.449313,0.114096,0.00114096,0,-0.631984,0.00958,100,69.7314,0,0,0,0,0,0
202,44677.61686,201.568248,78254828,0.361621,0.376834,13.09251,23.474177,-0.639089,-0.623921,18.51556,0.114884,0.00114884,0,-0.631431,0.00949,100,69.7312,0,0,0,0,0,0
203,44677.61688,202.568248,78254829,0.362065,0.377322,13.145996,23.474177,-0.638515,-0.62333,18.589458,0.115594,0.00115594,0,-0.630936,0.00946,100,69.731,0,0,0,0,0,0
204,44677.61689,203.568248,78254830,0.362506,0.377938,13.171544,23.47615,-0.63813,-0.622771,18.62582,0.116355,0.00116355,0,-0.630404,0.00946,100,69.7309,0,0,0,0,0,0
205,44677.6169,204.568248,78254831,0.362977,0.378287,13.224588,23.474177,-0.637634,-0.622376,18.706062,0.116965,0.00116965,0,-0.629941,0.00952,100,69.7307,0,0,0,0,0,0
206,44677.61691,205.568248,78254832,0.36358,0.378936,13.272208,23.47615,-0.6371,-0.62185,18.77643,0.117693,0.00117693,0,-0.62943,0.00955,100,69.7306,0,0,0,0,0,0
207,44677.61692,206.568248,78254833,0.364042,0.379427,13.314791,23.475164,-0.636671,-0.621259,18.824268,0.11837,0.0011837,0,-0.628959,0.00932,100,69.7305,0,0,0,0,0,0
208,44677.61693,207.568248,78254834,0.364435,0.379871,13.345376,23.47615,-0.63629,-0.620864,18.873232,0.118916,0.00118916,0,-0.628611,0.00915,100,69.7303,0,0,0,0,0,0
209,44677.61694,208.568248,78254835,0.364826,0.380306,13.38564,23.478122,-0.635819,-0.620338,18.928172,0.119565,0.00119565,0,-0.628186,0.00912,100,69.7301,0,0,0,0,0,0
210,44677.61696,209.568248,78254836,0.365279,0.38078,13.423687,23.47615,-0.635415,-0.62001,18.993604,0.120196,0.00120196,0,-0.627559,0.00903,100,69.73,0,0,0,0,0,0
211,44677.61697,210.568248,78254837,0.365774,0.381252,13.469263,23.477136,-0.63492,-0.619484,19.055967,0.120926,0.00120926,0,-0.627159,0.00903,100,69.7298,0,0,0,0,0,0
212,44677.61698,211.568248,78254838,0.366327,0.381802,13.523445,23.478122,-0.634407,-0.618826,19.12741,0.121652,0.00121652,0,-0.626696,0.00909,100,69.7297,0,0,0,0,0,0
213,44677.61699,212.568248,78254839,0.366873,0.382333,13.5632,23.47615,-0.633976,-0.618399,19.185041,0.1224,0.001224,0,-0.626172,0.00912,100,69.7296,0,0,0,0,0,0
214,44677.617,213.568248,78254840,0.367293,0.382853,13.613963,23.480094,-0.633422,-0.61784,19.256412,0.123087,0.00123087,0,-0.625691,0.00903,100,69.7294,0,0,0,0,0,0
215,44677.61701,214.568248,78254841,0.367802,0.383381,13.655891,23.479108,-0.632959,-0.617216,19.314126,0.12386,0.0012386,0,-0.625163,0.00891,100,69.7293,0,0,0,0,0,0
216,44677.61703,215.568248,78254842,0.368266,0.383785,13.705388,23.480094,-0.63245,-0.616821,19.377351,0.124519,0.00124519,0,-0.624669,0.0088,100,69.7292,0,0,0,0,0,0
217,44677.61704,216.568248,78254843,0.368656,0.384222,13.745955,23.480094,-0.632035,-0.616427,19.438573,0.125148,0.00125148,0,-0.624221,0.00883,100,69.729,0,0,0,0,0,0
218,44677.61705,217.568248,78254844,0.369207,0.384813,13.802203,23.480094,-0.63147,-0.61577,19.51556,0.126024,0.00126024,0,-0.623587,0.0088,100,69.7289,0,0,0,0,0,0
219,44677.61706,218.568248,78254845,0.36977,0.385421,13.852519,23.48108,-0.630944,-0.615145,19.58161,0.126764,0.00126764,0,-0.623019,0.0088,100,69.7287,0,0,0,0,0,0
220,44677.61707,219.568248,78254846,0.370345,0.38602,13.908108,23.482066,-0.630303,-0.614553,19.671633,0.127763,0.00127763,0,-0.622418,0.00862,100,69.7286,0,0,0,0,0,0
221,44677.61708,220.568248,78254847,0.370877,0.386644,13.980005,23.482066,-0.629599,-0.613732,19.763035,0.128592,0.00128592,0,-0.621779,0.00845,100,69.7285,0,0,0,0,0,0
222,44677.6171,221.568248,78254848,0.371671,0.387432,14.035665,23.482066,-0.628997,-0.613271,19.850594,0.129608,0.00129608,0,-0.621127,0.00822,100,69.7284,0,0,0,0,0,0
223,44677.61711,222.568248,78254849,0.372121,0.387925,14.079501,23.482066,-0.628506,-0.612548,19.913756,0.130368,0.00130368,0,-0.620641,0.00796,100,69.7282,0,0,0,0,0,0
224,44677.61712,223.568248,78254850,0.372627,0.388399,14.123017,23.482066,-0.628047,-0.612252,19.969123,0.130926,0.00130926,0,-0.620176,0.00787,100,69.7281,0,0,0,0,0,0
225,44677.61713,224.568248,78254851,0.373136,0.388946,14.165442,23.484039,-0.627561,-0.611628,20.034252,0.131648,0.00131648,0,-0.619698,0.00779,100,69.728,0,0,0,0,0,0
226,44677.61714,225.568248,78254852,0.373468,0.389347,14.188803,23.484039,-0.627269,-0.611135,20.06672,0.132203,0.00132203,0,-0.619338,0.00758,100,69.7279,0,0,0,0,0,0
227,44677.61715,226.568248,78254853,0.373934,0.389763,14.229856,23.483052,-0.626771,-0.61074,20.132929,0.132869,0.00132869,0,-0.618844,0.00761,100,69.7278,0,0,0,0,0,0
228,44677.61716,227.568248,78254854,0.374437,0.390133,14.261057,23.484039,-0.626424,-0.61051,20.173951,0.133323,0.00133323,0,-0.618462,0.00755,100,69.7276,0,0,0,0,0,0
229,44677.61718,228.568248,78254855,0.374804,0.390618,14.322884,23.485025,-0.625873,-0.609754,20.25979,0.134166,0.00134166,0,-0.61787,0.00747,100,69.7275,0,0,0,0,0,0
230,44677.61719,229.568248,78254856,0.375476,0.391322,14.381603,23.484039,-0.625248,-0.60913,20.335278,0.135006,0.00135006,0,-0.617274,0.00735,100,69.7274,0,0,0,0,0,0
231,44677.6172,230.568248,78254857,0.375957,0.391854,14.425959,23.485025,-0.624784,-0.608834,20.400365,0.135776,0.00135776,0,-0.616809,0.00712,100,69.7273,0,0,0,0,0,0
232,44677.61721,231.568248,78254858,0.37639,0.392362,14.472645,23.486997,-0.624297,-0.608209,20.460711,0.136435,0.00136435,0,-0.6163,0.00718,100,69.7271,0,0,0,0,0,0
233,44677.61722,232.568248,78254859,0.377027,0.392911,14.52581,23.486997,-0.62373,-0.607618,20.552422,0.137276,0.00137276,0,-0.61569,0.00721,100,69.7271,0,0,0,0,0,0
234,44677.61723,233.568248,78254860,0.377279,0.393273,14.5056,23.486011,-0.623553,-0.607519,20.522026,0.137647,0.00137647,0,-0.615499,0.00718,100,69.7269,0,0,0,0,0,0
235,44677.61725,234.568248,78254861,0.377569,0.393618,14.630947,23.486997,-0.622829,-0.606665,20.669595,0.138561,0.00138561,0,-0.614859,0.00715,100,69.7268,0,0,0,0,0,0
236,44677.61726,235.568248,78254862,0.378437,0.3946,14.672726,23.487983,-0.622265,-0.606204,20.754914,0.139518,0.00139518,0,-0.614272,0.00703,100,69.7267,0,0,0,0,0,0
237,44677.61727,236.568248,78254863,0.378978,0.395095,14.739441,23.489955,-0.621636,-0.605448,20.837481,0.140313,0.00140313,0,-0.613574,0.00697,100,69.7266,0,0,0,0,0,0
238,44677.61728,237.568248,78254864,0.379367,0.395496,14.774833,23.488969,-0.621182,-0.604988,20.883181,0.140904,0.00140904,0,-0.613175,0.00697,100,69.7264,0,0,0,0,0,0
239,44677.61729,238.568248,78254865,0.379764,0.395959,14.78717,23.488969,-0.620938,-0.604725,20.916271,0.141489,0.00141489,0,-0.61281,0.00677,100,69.7264,0,0,0,0,0,0
240,44677.6173,239.568248,78254866,0.380391,0.396515,14.855524,23.491927,-0.620261,-0.604134,21.011905,0.142243,0.00142243,0,-0.612282,0.00671,100,69.7262,0,0,0,0,0,0
241,44677.61732,240.568248,78254867,0.381087,0.397243,14.883289,23.490941,-0.619622,-0.603509,21.088245,0.143449,0.00143449,0,-0.61143,0.00695,100,69.7261,0,0,0,0,0,0
242,44677.61733,241.568248,78254868,0.380728,0.397283,14.960412,23.492914,-0.619382,-0.603148,21.081833,0.143164,0.00143164,0,-0.61151,0.00671,100,69.726,0,0,0,0,0,0
243,44677.61734,242.568248,78254869,0.381786,0.39806,14.949884,23.491927,-0.619048,-0.602687,21.136363,0.144276,0.00144276,0,-0.610859,0.00695,100,69.7259,0,0,0,0,0,0
244,44677.61735,243.568248,78254870,0.382698,0.398753,15.043264,23.4939,-0.618124,-0.60203,21.282279,0.14554,0.0014554,0,-0.609941,0.00718,100,69.7257,0,0,0,0,0,0
245,44677.61736,244.568248,78254871,0.382826,0.398943,15.109416,23.494886,-0.617835,-0.601504,21.36179,0.14576,0.0014576,0,-0.60983,0.00732,100,69.7256,0,0,0,0,0,0
246,44677.61737,245.568248,78254872,0.383608,0.399861,15.055681,23.494886,-0.61745,-0.600978,21.320464,0.146837,0.00146837,0,-0.609066,0.00744,100,69.7254,0,0,0,0,0,0
247,44677.61738,246.568248,78254873,0.383911,0.400105,15.221949,23.495872,-0.616647,-0.600485,21.518678,0.147421,0.00147421,0,-0.608657,0.00755,100,69.7253,0,0,0,0,0,0
248,44677.6174,247.568248,78254874,0.384808,0.401042,15.212254,23.494886,-0.61604,-0.599795,21.512086,0.1485,0.001485,0,-0.607902,0.00755,100,69.7252,0,0,0,0,0,0
249,44677.61741,248.568248,78254875,0.384849,0.401169,15.176405,23.495872,-0.616105,-0.599466,21.478975,0.148638,0.00148638,0,-0.607805,0.0077,100,69.7251,0,0,0,0,0,0
250,44677.61742,249.568248,78254876,0.385684,0.401953,15.282338,23.496858,-0.61518,-0.59894,21.63735,0.149796,0.00149796,0,-0.606916,0.00784,100,69.7249,0,0,0,0,0,0
251,44677.61743,250.568248,78254877,0.385749,0.402052,15.418334,23.497844,-0.614577,-0.598217,21.808124,0.150477,0.00150477,0,-0.606469,0.00784,100,69.7248,0,0,0,0,0,0
252,44677.61744,251.568248,78254878,0.386241,0.402574,15.435083,23.497844,-0.61438,-0.597954,21.821575,0.150828,0.00150828,0,-0.606272,0.00784,100,69.7247,0,0,0,0,0,0
253,44677.61745,252.568248,78254879,0.38686,0.4033,15.473374,23.496858,-0.613833,-0.597494,21.881298,0.151835,0.00151835,0,-0.605567,0.00784,100,69.7247,0,0,0,0,0,0
254,44677.61747,253.568248,78254880,0.387466,0.403907,15.554074,23.49883,-0.613104,-0.596705,22.006992,0.152841,0.00152841,0,-0.604863,0.00784,100,69.7246,0,0,0,0,0,0
255,44677.61748,254.568248,78254881,0.387874,0.404276,15.589094,23.495872,-0.612766,-0.596442,22.046667,0.153138,0.00153138,0,-0.604527,0.00784,100,69.7245,0,0,0,0,0,0
256,44677.61749,255.568248,78254882,0.388353,0.40474,15.645356,23.49883,-0.612191,-0.595818,22.12531,0.154003,0.00154003,0,-0.604091,0.00784,100,69.7243,0,0,0,0,0,0
257,44677.6175,256.568248,78254883,0.388648,0.4051,15.569352,23.497844,-0.612148,-0.595719,22.017939,0.154232,0.00154232,0,-0.603803,0.00784,100,69.7243,0,0,0,0,0,0
258,44677.61751,257.568248,78254884,0.38949,0.405934,15.756034,23.499816,-0.611105,-0.5947,22.279462,0.155647,0.00155647,0,-0.602855,0.00637,100,69.7241,0,0,0,0,0,0
259,44677.61752,258.568248,78254885,0.389938,0.406395,15.769785,23.499816,-0.610812,-0.594273,22.310524,0.156191,0.00156191,0,-0.602518,0.00637,100,69.7241,0,0,0,0,0,0
260,44677.61754,259.568248,78254886,0.390392,0.406795,15.8329,23.501789,-0.61021,-0.593681,22.387107,0.156797,0.00156797,0,-0.602133,0.0057,100,69.724,0,0,0,0,0,0
261,44677.61755,260.568248,78254887,0.391065,0.407542,15.892844,23.499816,-0.609643,-0.593155,22.480985,0.157795,0.00157795,0,-0.601519,0.0057,100,69.7239,0,0,0,0,0,0
262,44677.61756,261.568248,78254888,0.391408,0.407863,15.913415,23.500802,-0.609356,-0.592958,22.510986,0.158219,0.00158219,0,-0.601044,0.0057,100,69.7238,0,0,0,0,0,0
263,44677.61757,262.568248,78254889,0.391689,0.408118,15.95384,23.502775,-0.608919,-0.592432,22.558886,0.158677,0.00158677,0,-0.600778,0.0057,100,69.7237,0,0,0,0,0,0
264,44677.61758,263.568248,78254890,0.392166,0.40861,15.997327,23.502775,-0.608517,-0.59207,22.620415,0.159408,0.00159408,0,-0.600235,0.00599,100,69.7236,0,0,0,0,0,0
265,44677.61759,264.568248,78254891,0.393155,0.409567,16.105457,23.501789,-0.607586,-0.591117,22.777578,0.160709,0.00160709,0,-0.599333,0.00599,100,69.7235,0,0,0,0,0,0
266,44677.6176,265.568248,78254892,0.393094,0.409467,16.003349,23.502775,-0.607796,-0.59115,22.613638,0.160479,0.00160479,0,-0.599472,0.00599,100,69.7234,0,0,0,0,0,0
267,44677.61762,266.568248,78254893,0.393896,0.410399,16.176655,23.503761,-0.606809,-0.590197,22.88052,0.161821,0.00161821,0,-0.598494,0.00599,100,69.7233,0,0,0,0,0,0
268,44677.61763,267.568248,78254894,0.394332,0.410887,16.208882,23.505733,-0.606467,-0.589737,22.927961,0.162442,0.00162442,0,-0.59822,0.0057,100,69.7232,0,0,0,0,0,0
269,44677.61764,268.568248,78254895,0.394857,0.411438,16.269538,23.504747,-0.605846,-0.589112,23.014877,0.163287,0.00163287,0,-0.597537,0.00556,100,69.7231,0,0,0,0,0,0
270,44677.61765,269.568248,78254896,0.395259,0.411852,16.313822,23.503761,-0.605462,-0.588849,23.069602,0.163808,0.00163808,0,-0.597053,0.0059,100,69.723,0,0,0,0,0,0
